Filename	HiF	LoF	Species Manual ID	SppAccp	#Maj	#Accp	~Spp	1st	2nd	3rd	4th	Fc mean	Fc StdDev	Dur mean	Dur StdDev	calls/sec	mean HiFreq	mean LoFreq	mean UpprSlp	mean LwrSlp	mean TotalSlp	mean PrecedingIntvl	ParentDir	NextDirUp	FileLength(sec)	Version	AccpQuality	Max#CallsConsidered
EASTLA1_20140617_171913.wav	x	x		x	x	x	x	x	x	x	x	x	x	x	x	Inf	x	x	x	x	x	x	EASTLA1_June_shorts_0617_0622	EASTLA1_June_shorts	8.00	4.22	0.80	16
EASTLA1_20140617_171921.wav	x	x		x	x	x	x	x	x	x	x	x	x	x	x	Inf	x	x	x	x	x	x	EASTLA1_June_shorts_0617_0622	EASTLA1_June_shorts	8.00	4.22	0.80	16
EASTLA1_20140617_171953.wav	x	x		x	x	x	x	x	x	x	x	x	x	x	x	Inf	x	x	x	x	x	x	EASTLA1_June_shorts_0617_0622	EASTLA1_June_shorts	8.00	4.22	0.80	16
EASTLA1_20140617_172001.wav	x	x		x	x	x	x	x	x	x	x	x	x	x	x	Inf	x	x	x	x	x	x	EASTLA1_June_shorts_0617_0622	EASTLA1_June_shorts	8.00	4.22	0.80	16
EASTLA1_20140617_172009.wav	x	x		x	x	x	x	x	x	x	x	x	x	x	x	Inf	x	x	x	x	x	x	EASTLA1_June_shorts_0617_0622	EASTLA1_June_shorts	8.00	4.22	0.80	16
EASTLA1_20140617_172017.wav	x	x		x	x	x	x	x	x	x	x	x	x	x	x	Inf	x	x	x	x	x	x	EASTLA1_June_shorts_0617_0622	EASTLA1_June_shorts	8.00	4.22	0.80	16
EASTLA1_20140617_172025.wav	x	x		x	x	x	x	x	x	x	x	x	x	x	x	Inf	x	x	x	x	x	x	EASTLA1_June_shorts_0617_0622	EASTLA1_June_shorts	8.00	4.22	0.80	16
EASTLA1_20140617_172033.wav	x	x		x	x	x	x	x	x	x	x	x	x	x	x	Inf	x	x	x	x	x	x	EASTLA1_June_shorts_0617_0622	EASTLA1_June_shorts	8.00	4.22	0.80	16
EASTLA1_20140617_172041.wav	x	x		x	x	x	x	x	x	x	x	x	x	x	x	Inf	x	x	x	x	x	x	EASTLA1_June_shorts_0617_0622	EASTLA1_June_shorts	8.00	4.22	0.80	16
EASTLA1_20140617_172057.wav	x	x		x	x	x	x	x	x	x	x	x	x	x	x	Inf	x	x	x	x	x	x	EASTLA1_June_shorts_0617_0622	EASTLA1_June_shorts	8.00	4.22	0.80	16
EASTLA1_20140617_172121.wav	x	x		x	x	x	x	x	x	x	x	x	x	x	x	Inf	x	x	x	x	x	x	EASTLA1_June_shorts_0617_0622	EASTLA1_June_shorts	8.00	4.22	0.80	16
